question_id,language,question,question_english_reference,semantic_similarity,rouge1_f1,rouge1_precision,rouge1_recall,rouge2_f1,rouge2_precision,rouge2_recall,rougeL_f1,rougeL_precision,rougeL_recall,avg_similarity_score_multilingual,min_similarity_score_multilingual,avg_similarity_score_translation,min_similarity_score_translation,unique_sources_multilingual,unique_sources_translation,retrieval_overlap,time_multilingual,time_translation,time_difference,time_speedup,multilingual_retrieval_time,multilingual_generation_time,multilingual_response_translation_time,translation_question_translation_time,translation_retrieval_time,translation_generation_time,translation_response_translation_time
Hindi_Q001,Hindi,इंसुलिन प्रतिरोध क्या है और यह कोशिकाओं में ग्लूकोज के प्रवेश को कैसे प्रभावित करता है?,What is insulin resistance and how does it affect glucose entry into cells?,0.9999999403953552,0.8827586206896552,0.8648648648648649,0.9014084507042254,0.7832167832167832,0.7671232876712328,0.8,0.8689655172413793,0.8513513513513513,0.8873239436619719,13.243428421020507,11.578402519226074,16.087086868286132,12.930366516113281,1,1,0.2,5.744210720062256,5.548954725265503,-0.19525599479675293,0.9660082116913293,0.0276930332183837,4.294425964355469,1.422091722488403,0.4644451141357422,0.0245733261108398,4.553535223007202,0.5064010620117188
Hindi_Q002,Hindi,हृदय रोग के जोखिम पर पारिवारिक इतिहास का क्या प्रभाव पड़ता है?,How does family history influence the risk of heart disease?,0.9897880554199219,0.8484848484848485,0.8571428571428571,0.84,0.7010309278350516,0.7083333333333334,0.6938775510204082,0.7878787878787878,0.7959183673469388,0.78,9.475917434692382,7.99141788482666,15.736927032470703,12.987457275390625,2,2,0.4,4.53951096534729,3.816106557846069,-0.7234044075012211,0.8406426566598506,0.0177688598632812,3.331040382385254,1.1907017230987549,0.4276571273803711,0.0220611095428466,2.451214551925659,0.9151737689971924
Hindi_Q003,Hindi,धूम्रपान का रक्तचाप और हृदय रोग के जोखिम पर क्या प्रभाव पड़ता है?,What impact does smoking have on blood pressure and heart disease risk?,0.9116397500038147,0.6129032258064515,0.7307692307692307,0.5277777777777778,0.39999999999999997,0.48,0.34285714285714286,0.5483870967741936,0.6538461538461539,0.4722222222222222,11.07684783935547,10.650436401367188,14.717553520202637,14.211435317993164,2,2,0.4,3.868995428085327,3.360938549041748,-0.5080568790435791,0.8686850660624832,0.0309445858001709,2.98340368270874,0.854647159576416,0.5336034297943115,0.0293986797332763,1.6004958152770996,1.1974406242370603
Hindi_Q004,Hindi,हृदय रोग के कौन से जोखिम कारक बदले जा सकते हैं?,What are the heart disease risk factors that can be changed?,0.9687098860740662,0.8301886792452831,0.7333333333333333,0.9565217391304348,0.7307692307692307,0.6440677966101694,0.8444444444444444,0.7735849056603774,0.6833333333333333,0.8913043478260869,7.820512294769287,7.35376501083374,12.324392890930175,10.262157440185547,2,2,0.4,4.978689908981323,3.6426219940185542,-1.336067914962769,0.7316426731954997,0.0312738418579101,4.157239198684692,0.7901768684387207,0.4441244602203369,0.0242235660552978,1.5367071628570557,1.6375668048858645
Hindi_Q005,Hindi,विभिन्न जातीय समूहों में हृदय रोग की दरों में क्या अंतर हैं?,What are the differences in heart disease rates among different ethnic groups?,0.9745789766311646,0.8556149732620322,0.851063829787234,0.8602150537634409,0.6810810810810811,0.6774193548387096,0.6847826086956522,0.7593582887700534,0.7553191489361702,0.7634408602150538,14.492586517333985,11.770217895507812,17.24637107849121,13.72163200378418,2,1,0.2,5.618518352508545,4.566176176071167,-1.052342176437378,0.8127011232476388,0.0230956077575683,4.089066505432129,1.5063562393188477,0.4283952713012695,0.0190553665161132,2.2935585975646973,1.825166940689087
Hindi_Q006,Hindi,शराब के सेवन का हृदय रोग के जोखिम पर क्या प्रभाव पड़ता है?,What is the effect of alcohol consumption on heart disease risk?,0.9360593557357788,0.6115702479338844,0.6065573770491803,0.6166666666666667,0.40336134453781514,0.4,0.4067796610169492,0.5454545454545455,0.5409836065573771,0.55,8.01628303527832,8.01628303527832,15.5501127243042,15.5501127243042,1,1,0.2,4.744120597839356,2.8706955909729004,-1.873425006866456,0.605105947829471,0.0342414379119873,3.8222427368164062,0.8876364231109619,0.4575338363647461,0.0448811054229736,1.4280624389648438,0.9402182102203368
Hindi_Q007,Hindi,अतिरिक्त कैलोरी का हृदय रोग के जोखिम पर क्या प्रभाव पड़ता है?,What is the effect of extra calories on heart disease risk?,1.000000238418579,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9285714285714286,0.9285714285714286,0.9285714285714286,9.37568359375,8.678915023803711,15.695625305175781,12.624748229980469,2,2,0.4,3.6718015670776367,2.968754291534424,-0.7030472755432129,0.8085279766077437,0.0319321155548095,2.0576839447021484,1.5821855068206787,0.445629358291626,0.0164804458618164,2.107750177383423,0.3988943099975586
Hindi_Q008,Hindi,तनाव का हृदय रोग से क्या संबंध है?,How does stress relate to heart disease?,0.9137098789215088,0.8,0.8363636363636363,0.7666666666666667,0.6194690265486725,0.6481481481481481,0.5932203389830508,0.7652173913043478,0.8,0.7333333333333333,10.771752548217773,7.98248291015625,16.213038635253906,13.029058456420898,2,2,0.4,5.339377641677856,4.5519678592681885,-0.7874097824096671,0.8525277971980588,0.0186119079589843,4.436678171157837,0.8840875625610352,0.4895880222320556,0.0415537357330322,2.148151159286499,1.8726749420166016
Hindi_Q009,Hindi,कौन सा जातीय समूह अन्य की तुलना में हृदय रोग की दरों में कम है?,Which ethnic group has lower rates of heart disease compared to others?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.206456565856934,11.105398178100586,19.876513671875,15.612287521362305,2,2,0.4,3.5248072147369385,2.0406622886657715,-1.484144926071167,0.5789429504495806,0.0217387676239013,2.4928088188171387,1.0102596282958984,0.4264669418334961,0.0288963317871093,1.0810320377349854,0.5042669773101807
Hindi_Q010,Hindi,परिवार के सदस्यों के लिए हृदय रोग निदान की आयु सीमाएं क्या हैं जो जोखिम बढ़ाती हैं?,What are the heart disease diagnosis age thresholds for family members that increase risk?,0.9899593591690063,0.7692307692307692,0.7291666666666666,0.813953488372093,0.651685393258427,0.6170212765957447,0.6904761904761905,0.7692307692307692,0.7291666666666666,0.813953488372093,9.871587562561036,9.425853729248047,13.470518112182617,13.081902503967285,2,2,0.4,5.0305705070495605,4.441919803619385,-0.5886507034301758,0.8829852990619507,0.0229885578155517,3.182619333267212,1.8249626159667969,0.4542527198791504,0.019486665725708,2.434223890304565,1.533956527709961
