question_id,language,question,question_english_reference,semantic_similarity,rouge1_f1,rouge1_precision,rouge1_recall,rouge2_f1,rouge2_precision,rouge2_recall,rougeL_f1,rougeL_precision,rougeL_recall,avg_similarity_score_multilingual,min_similarity_score_multilingual,avg_similarity_score_translation,min_similarity_score_translation,unique_sources_multilingual,unique_sources_translation,retrieval_overlap,time_multilingual,time_translation,time_difference,time_speedup,multilingual_retrieval_time,multilingual_generation_time,multilingual_response_translation_time,translation_question_translation_time,translation_retrieval_time,translation_generation_time,translation_response_translation_time
Chinese_Q001,Chinese,什么是胰岛素抵抗，它如何影响葡萄糖进入细胞？,What is insulin resistance and how does it affect glucose entry into cells?,0.9835895299911499,0.6352941176470588,0.5869565217391305,0.6923076923076923,0.39285714285714285,0.3626373626373626,0.42857142857142855,0.5764705882352942,0.532608695652174,0.6282051282051282,14.17075252532959,12.439598083496094,16.625733184814454,13.693395614624023,1,2,0.2,5.3529229164123535,5.296219825744629,-0.05670309066772461,0.9894070787954241,0.0183050632476806,4.296795129776001,1.037822723388672,0.5276172161102295,0.0211291313171386,3.9052040576934814,0.8422694206237793
Chinese_Q002,Chinese,家族史如何影响心脏病的风险？,How does family history influence the risk of heart disease?,0.9851042032241821,0.7768595041322315,0.7580645161290323,0.7966101694915254,0.588235294117647,0.5737704918032787,0.603448275862069,0.7272727272727273,0.7096774193548387,0.7457627118644068,13.728767013549804,10.960875511169434,15.391498565673828,12.295124053955078,2,2,0.4,5.031017780303955,6.469120264053345,1.4381024837493896,1.285847227449573,0.0267119407653808,4.034091472625732,0.9702143669128418,0.5088765621185303,0.0220558643341064,5.317838907241821,0.6203489303588867
Chinese_Q003,Chinese,吸烟对血压和心脏病风险有何影响？,What impact does smoking have on blood pressure and heart disease risk?,0.9375107884407043,0.625,0.6451612903225806,0.6060606060606061,0.4838709677419355,0.5,0.46875,0.625,0.6451612903225806,0.6060606060606061,13.12398681640625,12.800302505493164,15.398536682128906,14.97050666809082,2,2,0.4,4.697179079055786,3.5736374855041504,-1.1235415935516357,0.7608050332674379,0.0254840850830078,3.218907356262207,1.4527876377105713,0.4128556251525879,0.017472505569458,2.337665319442749,0.8056440353393555
Chinese_Q004,Chinese,可以改变的心脏病风险因素有哪些？,What are the heart disease risk factors that can be changed?,0.9877958297729492,0.7045454545454545,0.5849056603773585,0.8857142857142857,0.5348837209302325,0.4423076923076923,0.6764705882352942,0.6818181818181818,0.5660377358490566,0.8571428571428571,8.971100997924804,8.426546096801758,11.84733829498291,11.086050033569336,2,2,0.4,4.246492385864258,3.647088050842285,-0.5994043350219727,0.8588471895022649,0.0277690887451171,2.920716524124145,1.2980067729949951,0.4717185497283935,0.0240705013275146,2.444624185562134,0.7066748142242432
Chinese_Q005,Chinese,不同族群之间心脏病发病率有什么差异？,What are the differences in heart disease rates among different ethnic groups?,0.9941415190696716,0.8087431693989071,0.8131868131868132,0.8043478260869565,0.574585635359116,0.5777777777777777,0.5714285714285714,0.7103825136612023,0.7142857142857143,0.7065217391304348,11.666064834594726,10.927579879760742,17.24637107849121,13.72163200378418,2,1,0.2,3.9971799850463863,3.428414821624756,-0.5687651634216304,0.8577083930297349,0.0166318416595459,3.1018054485321045,0.8787426948547363,0.5580005645751953,0.0278449058532714,1.6247971057891846,1.2177722454071045
Chinese_Q006,Chinese,酒精摄入对心脏病风险有什么影响？,What is the effect of alcohol consumption on heart disease risk?,0.9733914732933044,0.6909090909090909,0.7037037037037037,0.6785714285714286,0.3888888888888889,0.39622641509433965,0.38181818181818183,0.5818181818181818,0.5925925925925926,0.5714285714285714,12.228259086608887,12.228259086608887,15.5501127243042,15.5501127243042,1,1,0.2,4.2652130126953125,3.2410213947296143,-1.0241916179656982,0.7598732783293086,0.0210468769073486,3.277845621109009,0.9663205146789552,0.4279987812042236,0.0300240516662597,1.732029676437378,1.050968885421753
Chinese_Q007,Chinese,额外的卡路里对心脏病风险有什么影响？,What is the effect of extra calories on heart disease risk?,0.9999999403953552,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.8571428571428571,0.8571428571428571,0.8571428571428571,11.657480239868164,10.077254295349121,16.099655532836913,12.535900115966797,2,2,0.4,4.727351665496826,2.101104021072388,-2.626247644424438,0.4444568903996632,0.0297884941101074,3.73307991027832,0.9644832611083984,0.4357507228851318,0.0181415081024169,1.204540491104126,0.4426712989807129
Chinese_Q008,Chinese,压力与心脏病有什么关系？,How does stress relate to heart disease?,0.9726552367210388,0.8431372549019608,0.8269230769230769,0.86,0.66,0.6470588235294118,0.673469387755102,0.8431372549019608,0.8269230769230769,0.86,11.837222862243653,9.371034622192383,15.67655544281006,12.917012214660645,2,2,0.4,5.924545526504517,3.0760862827301025,-2.848459243774414,0.5192105063533867,0.0298736095428466,4.392405271530151,1.5022666454315186,0.3912010192871094,0.0208742618560791,1.698946475982666,0.965064525604248
Chinese_Q009,Chinese,哪个族群的心脏病发病率比其他族群低？,Which ethnic group has lower rates of heart disease compared to others?,0.9505465030670166,0.6363636363636364,0.4666666666666667,1.0,0.6190476190476191,0.4482758620689655,1.0,0.6363636363636364,0.4666666666666667,1.0,13.142337226867676,12.913392066955566,19.72161521911621,15.534154891967773,2,2,0.4,3.726069927215576,2.2547340393066406,-1.4713358879089355,0.6051239196660922,0.0313220024108886,2.543784618377685,1.150963306427002,0.4688436985015869,0.0283038616180419,1.0299668312072754,0.7276196479797363
Chinese_Q010,Chinese,家族成员心脏病诊断的年龄阈值是多少会增加风险？,What are the heart disease diagnosis age thresholds for family members that increase risk?,1.0,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.6857142857142857,0.6857142857142857,0.6857142857142857,11.100499153137207,10.250310897827148,13.95271339416504,13.501739501953125,2,2,0.4,6.982776641845703,2.729963779449463,-4.25281286239624,0.3909567668382234,0.0173933506011962,4.645344734191895,2.3200385570526123,0.5003621578216553,0.0270955562591552,1.6600291728973389,0.5424768924713135
Chinese_Q011,Chinese,饮酒超过推荐量对心脏病风险有什么影响？,What are the effects of drinking more than recommended alcohol on heart disease risk?,0.9795663356781006,0.75,0.6666666666666666,0.8571428571428571,0.5806451612903226,0.5142857142857142,0.6666666666666666,0.7187499999999999,0.6388888888888888,0.8214285714285714,12.13885326385498,10.680373191833496,15.513882446289063,13.24896240234375,2,2,0.4,3.843712091445923,3.9646031856536874,0.12089109420776456,1.0314516517709025,0.0190458297729492,3.072946786880493,0.7517194747924805,0.4865450859069824,0.0290517807006835,2.452400922775269,0.996605396270752
Chinese_Q012,Chinese,男性和女性减少心脏病风险的饮酒指南是什么？,What are the drinking guidelines to reduce heart disease risk for men and women?,1.0,0.9152542372881356,0.9,0.9310344827586207,0.8421052631578947,0.8275862068965517,0.8571428571428571,0.9152542372881356,0.9,0.9310344827586207,13.583624458312988,12.881583213806152,15.649107933044434,14.596220016479492,2,2,0.4,5.767680883407593,2.37988018989563,-3.387800693511963,0.4126234162403204,0.0244762897491455,4.002328157424927,1.7408764362335205,0.4503653049468994,0.0295736789703369,1.418755054473877,0.4811861515045166
Chinese_Q013,Chinese,管理压力如何影响心脏病风险？,How does managing stress influence heart disease risk?,0.922937273979187,0.7627118644067797,0.7377049180327869,0.7894736842105263,0.5862068965517241,0.5666666666666667,0.6071428571428571,0.6949152542372881,0.6721311475409836,0.7192982456140351,10.972690963745118,9.706056594848633,13.35848503112793,9.275323867797852,2,2,0.4,6.683078765869141,3.0181963443756104,-3.6648824214935303,0.4516176525989352,0.0279326438903808,5.153994560241699,1.5011515617370603,0.4181704521179199,0.0176324844360351,1.703040361404419,0.8793530464172363
Chinese_Q014,Chinese,吸烟者降低心脏病风险的建议措施是什么？,What is the recommended action for smokers to lower heart disease risk?,0.9123896360397339,0.40740740740740744,0.2972972972972973,0.6470588235294118,0.23364485981308408,0.17006802721088435,0.373134328358209,0.2685185185185185,0.19594594594594594,0.4264705882352941,12.624218368530274,12.332223892211914,14.957236671447754,14.623520851135254,2,2,0.4,5.942873001098633,7.439495801925659,1.4966228008270264,1.2518348954369969,0.0184400081634521,4.741538286209106,1.1828947067260742,0.5294454097747803,0.0220251083374023,5.688786506652832,1.1992387771606443
Chinese_Q015,Chinese,戒烟对心脏病风险有什么影响？,What is the effect of smoking cessation on heart disease risk?,0.909974217414856,0.4615384615384615,0.3,1.0,0.32432432432432434,0.20689655172413793,0.75,0.35897435897435903,0.23333333333333334,0.7777777777777778,12.057255935668945,11.86104965209961,16.446232986450195,16.08791732788086,2,2,0.4,2.637542963027954,2.732879877090454,0.0953369140625,1.0361461084800876,0.0239698886871337,2.22219181060791,0.3913812637329101,0.4783942699432373,0.0286450386047363,1.4190633296966553,0.8067772388458252
Chinese_Q016,Chinese,女性饮酒以降低心脏病风险的指南是什么？,What are the guidelines for alcohol consumption for women to reduce heart disease risk?,0.8686932325363159,0.44155844155844154,0.2982456140350877,0.85,0.32,0.21428571428571427,0.631578947368421,0.41558441558441556,0.2807017543859649,0.8,14.3835054397583,13.613834381103516,16.19261646270752,15.96596622467041,2,1,0.2,4.502079725265503,3.391477584838867,-1.1106021404266357,0.7533135332557578,0.0316605567932128,3.353480577468872,1.116938591003418,0.5597670078277588,0.0199232101440429,1.940701484680176,0.8710858821868896
Chinese_Q017,Chinese,盐酸甲哌卡因用于什么？,What is mepivacaine hydrochloride used for?,0.7483487129211426,0.44,0.5,0.39285714285714285,0.16666666666666666,0.19047619047619047,0.14814814814814814,0.36000000000000004,0.4090909090909091,0.32142857142857145,8.119643020629884,8.080413818359375,8.317043113708497,7.481938362121582,1,1,0.2,4.646554946899414,2.378448724746704,-2.26810622215271,0.5118735820252835,0.0176663398742675,3.691609144210816,0.937279462814331,0.5152511596679688,0.0210762023925781,1.1957714557647705,0.6463499069213867
Chinese_Q018,Chinese,哌替啶盐酸盐的结构式是什么？,What is the structural formula of meperidine hydrochloride?,0.9999998807907104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.7130708694458,10.25146484375,8.332598304748535,8.307141304016113,1,1,0.2,3.711700201034546,2.3901398181915283,-1.3215603828430176,0.6439474334498608,0.0249774456024169,2.851003885269165,0.8357188701629639,0.4057352542877197,0.0293695926666259,1.5148594379425049,0.4401755332946777
Chinese_Q019,Chinese,血浆蛋白在局部麻醉药作用中的角色是什么？,What is the role of plasma proteins in the action of local anesthetics?,0.47474798560142517,0.19354838709677416,0.11428571428571428,0.631578947368421,0.1311475409836066,0.07692307692307693,0.4444444444444444,0.16129032258064516,0.09523809523809523,0.5263157894736842,7.990657138824463,7.916149139404297,14.154769134521484,13.013503074645996,1,1,0.2,4.272148847579956,5.213076114654541,0.940927267074585,1.2202468361109637,0.0225439071655273,3.208449125289917,1.0411558151245115,0.3799862861633301,0.0209455490112304,3.9940707683563232,0.8180735111236572
Chinese_Q020,Chinese,什么浓度的盐酸甲哌卡因可以提供完全的感觉和运动阻滞？,What concentration of mepivacaine hydrochloride provides complete sensory and motor block?,0.5867791175842285,0.7096774193548387,0.9166666666666666,0.5789473684210527,0.4827586206896552,0.6363636363636364,0.3888888888888889,0.6451612903225806,0.8333333333333334,0.5263157894736842,9.805189895629884,9.75517463684082,9.529674339294434,8.687241554260254,1,1,0.2,5.48499608039856,2.833923578262329,-2.6510725021362305,0.5166682959701233,0.0226032733917236,4.661314725875855,0.8010780811309814,0.4168062210083008,0.0243504047393798,1.4291760921478271,0.9635908603668212
Chinese_Q021,Chinese,盐酸甲哌卡因提供的麻醉通常能维持手术多长时间？,How long is anesthesia provided by mepivacaine typically adequate for surgery?,0.5623796582221985,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.3888888888888889,0.3888888888888889,0.3888888888888889,8.801728820800781,8.17159366607666,10.445966243743896,7.890002727508545,1,1,0.2,4.535355091094971,2.836383104324341,-1.6989719867706299,0.6253938329753918,0.0237979888916015,3.1716880798339844,1.3398690223693848,0.4179451465606689,0.0248584747314453,1.4726693630218506,0.920910120010376
Chinese_Q022,Chinese,哌替啶盐酸盐注射液的pH范围是多少？,What is the pH range of Meperidine Hydrochloride Injection?,0.9099099636077881,0.896551724137931,0.8666666666666667,0.9285714285714286,0.5925925925925927,0.5714285714285714,0.6153846153846154,0.8275862068965518,0.8,0.8571428571428571,8.836028289794921,8.61417007446289,11.158540534973145,9.670760154724121,1,1,0.2,4.892874479293823,3.334388017654419,-1.5584864616394043,0.6814783481091187,0.020017385482788,3.320579290390014,1.5522778034210205,0.4189004898071289,0.0273311138153076,1.8218626976013184,1.066293716430664
Chinese_Q023,Chinese,哌替啶盐酸盐注射液有哪些给药形式？,What are the forms of administration for Meperidine Hydrochloride Injection?,1.0000001192092896,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9333333333333333,0.9333333333333333,0.9333333333333333,7.094987773895264,6.988699436187744,10.519755363464355,9.776174545288086,1,1,0.2,3.7498700618743896,2.6196510791778564,-1.1302189826965332,0.6985978276453696,0.0200624465942382,2.8775863647460938,0.8522212505340576,0.4948124885559082,0.0248255729675292,1.5670533180236816,0.5329596996307373
Chinese_Q024,Chinese,哌替啶盐酸盐的熔点是多少？,What is the melting point of meperidine hydrochloride?,0.9999999403953552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.142397117614745,10.795300483703613,14.038851928710937,13.961738586425781,1,1,0.2,4.48644757270813,2.198557138442993,-2.2878904342651367,0.49004409453421743,0.0246729850769042,3.6221086978912354,0.8396658897399902,0.4600429534912109,0.0204761028289794,1.3183143138885498,0.3997237682342529
Chinese_Q025,Chinese,盐酸哌替啶的化学成分是什么？,What is the chemical composition of meperidine hydrochloride?,1.0,1.0,1.0,1.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.9285714285714286,0.9285714285714286,0.9285714285714286,10.472553634643555,9.363893508911133,9.647553634643554,9.621110916137695,1,1,0.2,3.7233364582061768,2.5460050106048584,-1.1773314476013184,0.6837966536689163,0.0219144821166992,2.7705676555633545,0.930854320526123,0.4696865081787109,0.0258181095123291,1.060077667236328,0.9904227256774902
Chinese_Q026,Chinese,盐酸哌替啶作为麻醉性镇痛药的作用是什么？,What is the role of meperidine hydrochloride as a narcotic analgesic?,0.7323644161224365,0.45901639344262296,0.2978723404255319,1.0,0.2711864406779661,0.17391304347826086,0.6153846153846154,0.42622950819672134,0.2765957446808511,0.9285714285714286,8.085577011108398,8.065496444702148,9.440256118774414,9.16495132446289,1,1,0.2,2.866727590560913,3.635190725326538,0.768463134765625,1.268062838372189,0.0174846649169921,2.072789669036865,0.7764532566070557,0.5489368438720703,0.022566795349121,2.2758851051330566,0.78780198097229
Chinese_Q027,Chinese,盐酸哌替啶注射液有哪些浓度可用？,What are the concentrations available for Meperidine Hydrochloride Injection?,1.0000001192092896,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9285714285714286,0.9285714285714286,0.9285714285714286,9.010247802734375,8.94089126586914,11.205344772338867,9.41240406036377,1,1,0.2,3.805308103561402,2.031716823577881,-1.773591279983521,0.533916510380957,0.029275894165039,2.4354259967803955,1.3406062126159668,0.4009265899658203,0.0186269283294677,1.168463945388794,0.4436993598937988
Chinese_Q028,Chinese,血浆浓度与局部麻醉药物结合之间的关系是什么？,What is the relationship between plasma concentration and drug binding in local anesthetics?,0.9678791761398315,0.743362831858407,0.7368421052631579,0.75,0.5765765765765765,0.5714285714285714,0.5818181818181818,0.7079646017699114,0.7017543859649122,0.7142857142857143,8.54205551147461,8.076412200927734,12.17015552520752,11.223373413085938,1,1,0.2,4.156419038772583,2.3102524280548096,-1.8461666107177734,0.5558276021988972,0.0262660980224609,3.2964975833892822,0.8336553573608398,0.460068941116333,0.0301835536956787,1.2269811630249023,0.5930187702178955
Chinese_Q029,Chinese,唑来膦酸注射液的潜在肾脏副作用有哪些？,What are the potential renal side effects of Zoledronic Acid Injection?,0.6730420589447021,0.3191489361702127,0.30612244897959184,0.3333333333333333,0.19565217391304346,0.1875,0.20454545454545456,0.2765957446808511,0.2653061224489796,0.28888888888888886,6.506815719604492,6.429294586181641,8.361349296569824,8.11402702331543,1,1,0.2,3.788265228271485,2.7806272506713867,-1.007637977600098,0.7340107102110522,0.0205841064453125,2.882014036178589,0.885667085647583,0.4653172492980957,0.0245497226715087,1.4230444431304932,0.8677158355712891
Chinese_Q030,Chinese,在唑来膦酸注射液的上市后使用中报告了哪些不良反应？,What are the adverse reactions reported during postapproval use of Zoledronic Acid Injection?,1.0,0.8717948717948718,0.8095238095238095,0.9444444444444444,0.7567567567567567,0.7,0.8235294117647058,0.8717948717948718,0.8095238095238095,0.9444444444444444,5.657926559448242,4.990294456481934,9.67507553100586,9.378746032714844,1,1,0.2,4.6232640743255615,1.948580741882324,-2.6746833324432373,0.4214729486691892,0.0217218399047851,2.854572534561157,1.7469696998596191,0.4928770065307617,0.0245823860168457,1.0199699401855469,0.4111514091491699
