question_id,language,question,question_english_reference,semantic_similarity,rouge1_f1,rouge1_precision,rouge1_recall,rouge2_f1,rouge2_precision,rouge2_recall,rougeL_f1,rougeL_precision,rougeL_recall,avg_similarity_score_multilingual,min_similarity_score_multilingual,avg_similarity_score_translation,min_similarity_score_translation,unique_sources_multilingual,unique_sources_translation,retrieval_overlap,time_multilingual,time_translation,time_difference,time_speedup,multilingual_retrieval_time,multilingual_generation_time,multilingual_response_translation_time,translation_question_translation_time,translation_retrieval_time,translation_generation_time,translation_response_translation_time
Hindi_Q001,Hindi,इंसुलिन प्रतिरोध क्या है और यह कोशिकाओं में ग्लूकोज के प्रवेश को कैसे प्रभावित करता है?,What is insulin resistance and how does it affect glucose entry into cells?,0.9748225212097168,0.653061224489796,0.5333333333333333,0.8421052631578947,0.4689655172413793,0.38202247191011235,0.6071428571428571,0.5986394557823128,0.4888888888888889,0.7719298245614035,13.243428421020507,11.578402519226074,16.087086868286132,12.930366516113281,1,1,0.2,3.662381887435913,4.08700704574585,0.4246251583099365,1.1159423488213085,0.0154461860656738,3.6469357013702393,0.0,0.3889620304107666,0.019789695739746,3.678255319595337,0.0
Hindi_Q002,Hindi,हृदय रोग के जोखिम पर पारिवारिक इतिहास का क्या प्रभाव पड़ता है?,How does family history influence the risk of heart disease?,0.9529054164886475,0.7238095238095238,0.7307692307692307,0.7169811320754716,0.5242718446601942,0.5294117647058824,0.5192307692307693,0.6857142857142857,0.6923076923076923,0.6792452830188679,9.475917434692382,7.99141788482666,15.736927032470703,12.987457275390625,2,2,0.4,3.4692928791046143,3.282155752182007,-0.18713712692260742,0.9460590000775877,0.0208256244659423,3.448467254638672,0.0,0.4026849269866943,0.0261054039001464,2.853365421295166,0.0
Hindi_Q003,Hindi,धूम्रपान का रक्तचाप और हृदय रोग के जोखिम पर क्या प्रभाव पड़ता है?,What impact does smoking have on blood pressure and heart disease risk?,0.9697718024253845,0.6250000000000001,0.5555555555555556,0.7142857142857143,0.41025641025641024,0.36363636363636365,0.47058823529411764,0.6,0.5333333333333333,0.6857142857142857,11.07684783935547,10.650436401367188,14.717553520202637,14.211435317993164,2,2,0.4,3.346482992172241,3.568930149078369,0.22244715690612793,1.0664719221422772,0.0280709266662597,3.318412065505981,0.0,0.543445348739624,0.0198583602905273,3.0056264400482178,0.0
Hindi_Q004,Hindi,हृदय रोग के कौन से जोखिम कारक बदले जा सकते हैं?,What are the heart disease risk factors that can be changed?,0.972975492477417,0.6870229007633588,0.8035714285714286,0.6,0.5426356589147288,0.6363636363636364,0.47297297297297297,0.6412213740458016,0.75,0.56,7.820512294769287,7.35376501083374,12.324392890930175,10.262157440185547,2,2,0.4,3.758479833602905,3.29772686958313,-0.46075296401977495,0.8774097548960124,0.0286087989807128,3.729871034622192,0.0,0.384162425994873,0.0235352516174316,2.890029191970825,0.0
Hindi_Q005,Hindi,विभिन्न जातीय समूहों में हृदय रोग की दरों में क्या अंतर हैं?,What are the differences in heart disease rates among different ethnic groups?,0.940657377243042,0.7092198581560285,0.5681818181818182,0.9433962264150944,0.5467625899280576,0.4367816091954023,0.7307692307692307,0.5957446808510639,0.4772727272727273,0.7924528301886793,14.492586517333985,11.770217895507812,17.24637107849121,13.72163200378418,2,1,0.2,2.496278047561645,3.8904871940612793,1.3942091464996342,1.5585151653524705,0.0228209495544433,2.473457098007202,0.0,0.5343143939971924,0.030937910079956,3.325234889984131,0.0
Hindi_Q006,Hindi,शराब के सेवन का हृदय रोग के जोखिम पर क्या प्रभाव पड़ता है?,What is the effect of alcohol consumption on heart disease risk?,0.8510842323303223,0.35443037974683544,0.25,0.6086956521739131,0.25974025974025977,0.18181818181818182,0.45454545454545453,0.30379746835443033,0.21428571428571427,0.5217391304347826,8.01628303527832,8.01628303527832,15.5501127243042,15.5501127243042,1,1,0.2,2.3780770301818848,3.365666389465332,0.9875893592834473,1.4152890536131677,0.0221500396728515,2.355926990509033,0.0,0.3932676315307617,0.0345189571380615,2.937879800796509,0.0
Hindi_Q007,Hindi,अतिरिक्त कैलोरी का हृदय रोग के जोखिम पर क्या प्रभाव पड़ता है?,What is the effect of extra calories on heart disease risk?,0.9460927844047546,0.5652173913043478,0.9285714285714286,0.40625,0.5,0.8461538461538461,0.3548387096774194,0.5652173913043478,0.9285714285714286,0.40625,9.37568359375,8.678915023803711,15.695625305175781,12.624748229980469,2,2,0.4,2.339061737060547,2.3679676055908203,0.028905868530273438,1.0123578903764203,0.0245807170867919,2.314481019973755,0.0,0.482487678527832,0.0302674770355224,1.8552124500274656,0.0
Hindi_Q008,Hindi,तनाव का हृदय रोग से क्या संबंध है?,How does stress relate to heart disease?,0.9792066216468811,0.7008547008547008,0.6507936507936508,0.7592592592592593,0.3826086956521739,0.3548387096774194,0.41509433962264153,0.5982905982905983,0.5555555555555556,0.6481481481481481,10.771752548217773,7.98248291015625,16.213038635253906,13.029058456420898,2,2,0.4,3.568314552307129,4.098264217376709,0.5299496650695801,1.1485154005626932,0.0273053646087646,3.5410091876983643,0.0,0.5208871364593506,0.0277018547058105,3.549675226211548,0.0
Hindi_Q009,Hindi,कौन सा जातीय समूह अन्य की तुलना में हृदय रोग की दरों में कम है?,Which ethnic group has lower rates of heart disease compared to others?,0.9487853050231934,0.5714285714285715,0.4,1.0,0.5531914893617021,0.38235294117647056,1.0,0.5714285714285715,0.4,1.0,14.206456565856934,11.105398178100586,19.876513671875,15.612287521362305,2,2,0.4,1.3603813648223877,3.893912553787232,2.533531188964844,2.862368343523747,0.0332837104797363,1.3270976543426514,0.0,0.4581406116485595,0.030135154724121,3.405636787414551,0.0
Hindi_Q010,Hindi,परिवार के सदस्यों के लिए हृदय रोग निदान की आयु सीमाएं क्या हैं जो जोखिम बढ़ाती हैं?,What are the heart disease diagnosis age thresholds for family members that increase risk?,0.9053898453712463,0.6136363636363638,0.574468085106383,0.6585365853658537,0.4186046511627907,0.391304347826087,0.45,0.5,0.46808510638297873,0.5365853658536586,9.871587562561036,9.425853729248047,13.470518112182617,13.081902503967285,2,2,0.4,3.05009126663208,3.503209114074707,0.45311784744262695,1.148558783273053,0.0335030555725097,3.0165882110595703,0.0,0.5541255474090576,0.0213382244110107,2.9277453422546387,0.0
